uptime_s,free_mb,total_mb,percent
 614, 158, 16384, 99
 614, 162, 16384, 99
 614, 157, 16384, 99
 614, 157, 16384, 99
 614, 157, 16384, 99
 614, 157, 16384, 99
 614, 157, 16384, 99
 614, 157, 16384, 99
 614, 157, 16384, 99
 615, 157, 16384, 99
 615, 201, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 615, 208, 16384, 99
 616, 208, 16384, 99
 616, 232, 16384, 99
 616, 223, 16384, 99
 616, 221, 16384, 99
 616, 221, 16384, 99
 616, 221, 16384, 99
 616, 221, 16384, 99
 616, 221, 16384, 99
 616, 221, 16384, 99
 616, 221, 16384, 99
 617, 221, 16384, 99
 617, 242, 16384, 99
 617, 235, 16384, 99
 617, 235, 16384, 99
 617, 235, 16384, 99
 617, 235, 16384, 99
 617, 235, 16384, 99
 617, 235, 16384, 99
 617, 235, 16384, 99
 618, 235, 16384, 99
 618, 235, 16384, 99
 618, 281, 16384, 98
 618, 281, 16384, 98
 618, 281, 16384, 98
 618, 281, 16384, 98
 618, 281, 16384, 98
 618, 281, 16384, 98
 618, 281, 16384, 98
 618, 281, 16384, 98
 619, 281, 16384, 98
 619, 281, 16384, 98
 619, 323, 16384, 98
 619, 296, 16384, 98
 619, 296, 16384, 98
 619, 296, 16384, 98
 619, 296, 16384, 98
 619, 296, 16384, 98
 619, 296, 16384, 98
 619, 296, 16384, 98
 620, 296, 16384, 98
 620, 286, 16384, 98
 620, 286, 16384, 98
 620, 306, 16384, 98
 620, 306, 16384, 98
 620, 306, 16384, 98
 620, 306, 16384, 98
 620, 306, 16384, 98
 620, 306, 16384, 98
 620, 306, 16384, 98
 621, 306, 16384, 98
 621, 221, 16384, 99
 621, 222, 16384, 99
 621, 229, 16384, 99
 621, 229, 16384, 99
 621, 229, 16384, 99
 621, 229, 16384, 99
 621, 229, 16384, 99
 621, 229, 16384, 99
 622, 229, 16384, 99
 622, 271, 16384, 98
 622, 284, 16384, 98
 622, 284, 16384, 98
 622, 284, 16384, 98
 622, 284, 16384, 98
 622, 284, 16384, 98
 622, 284, 16384, 98
 622, 284, 16384, 98
 623, 284, 16384, 98
 623, 284, 16384, 98
 623, 271, 16384, 98
 623, 277, 16384, 98
 623, 276, 16384, 98
 623, 272, 16384, 98
 623, 272, 16384, 98
 623, 272, 16384, 98
 623, 272, 16384, 98
 623, 272, 16384, 98
 624, 272, 16384, 98
 624, 272, 16384, 98
 624, 288, 16384, 98
 624, 290, 16384, 98
 624, 290, 16384, 98
 624, 290, 16384, 98
 624, 290, 16384, 98
 624, 290, 16384, 98
 624, 290, 16384, 98
 624, 290, 16384, 98
 625, 290, 16384, 98
 625, 331, 16384, 98
 625, 347, 16384, 98
 625, 370, 16384, 98
 625, 369, 16384, 98
 625, 369, 16384, 98
 625, 369, 16384, 98
 625, 369, 16384, 98
 625, 369, 16384, 98
 626, 369, 16384, 98
 626, 369, 16384, 98
 626, 292, 16384, 98
 626, 299, 16384, 98
 626, 313, 16384, 98
 626, 313, 16384, 98
 626, 313, 16384, 98
 626, 313, 16384, 98
 626, 313, 16384, 98
 627, 313, 16384, 98
 627, 313, 16384, 98
 627, 313, 16384, 98
 627, 306, 16384, 98
 627, 292, 16384, 98
 627, 304, 16384, 98
 627, 304, 16384, 98
 627, 304, 16384, 98
 627, 304, 16384, 98
 627, 304, 16384, 98
 628, 304, 16384, 98
 628, 304, 16384, 98
 628, 304, 16384, 98
 628, 319, 16384, 98
 628, 305, 16384, 98
 628, 295, 16384, 98
 628, 295, 16384, 98
 628, 295, 16384, 98
 628, 295, 16384, 98
 628, 295, 16384, 98
 629, 295, 16384, 98
 629, 295, 16384, 98
 629, 295, 16384, 98
 629, 361, 16384, 98
 629, 311, 16384, 98
 629, 311, 16384, 98
 629, 311, 16384, 98
 629, 311, 16384, 98
 629, 311, 16384, 98
 630, 311, 16384, 98
 630, 311, 16384, 98
 630, 311, 16384, 98
 630, 311, 16384, 98
 630, 301, 16384, 98
 630, 301, 16384, 98
 630, 301, 16384, 98
 630, 301, 16384, 98
 630, 301, 16384, 98
 630, 301, 16384, 98
 631, 301, 16384, 98
 631, 301, 16384, 98
 631, 301, 16384, 98
 631, 328, 16384, 98
 631, 326, 16384, 98
 631, 327, 16384, 98
 631, 335, 16384, 98
 631, 335, 16384, 98
 631, 335, 16384, 98
 632, 335, 16384, 98
 632, 335, 16384, 98
 632, 335, 16384, 98
 632, 335, 16384, 98
 632, 321, 16384, 98
 632, 312, 16384, 98
 632, 312, 16384, 98
 632, 312, 16384, 98
 632, 312, 16384, 98
 632, 312, 16384, 98
 633, 312, 16384, 98
 633, 312, 16384, 98
 633, 312, 16384, 98
 633, 312, 16384, 98
 633, 379, 16384, 98
 633, 388, 16384, 98
 633, 393, 16384, 98
 633, 406, 16384, 98
 633, 406, 16384, 98
 633, 406, 16384, 98
 634, 406, 16384, 98
 634, 406, 16384, 98
 634, 406, 16384, 98
 634, 406, 16384, 98
 634, 314, 16384, 98
 634, 302, 16384, 98
 634, 321, 16384, 98
 634, 321, 16384, 98
 634, 321, 16384, 98
 635, 321, 16384, 98
 635, 321, 16384, 98
 635, 321, 16384, 98
 635, 321, 16384, 98
 635, 321, 16384, 98
 635, 349, 16384, 98
 635, 371, 16384, 98
 635, 383, 16384, 98
 635, 383, 16384, 98
 635, 383, 16384, 98
 636, 383, 16384, 98
 636, 383, 16384, 98
 636, 383, 16384, 98
 636, 383, 16384, 98
 636, 383, 16384, 98
 636, 286, 16384, 98
 636, 257, 16384, 98
 636, 260, 16384, 98
 636, 260, 16384, 98
 637, 260, 16384, 98
 637, 260, 16384, 98
 637, 260, 16384, 98
 637, 260, 16384, 98
 637, 260, 16384, 98
 637, 250, 16384, 98
 637, 248, 16384, 98
 637, 255, 16384, 98
 637, 255, 16384, 98
 638, 255, 16384, 98
 638, 255, 16384, 98
 638, 255, 16384, 98
 638, 255, 16384, 98
 638, 255, 16384, 98
 638, 255, 16384, 98
 638, 299, 16384, 98
 638, 346, 16384, 98
 638, 351, 16384, 98
 639, 351, 16384, 98
 639, 351, 16384, 98
 639, 351, 16384, 98
 639, 351, 16384, 98
 639, 351, 16384, 98
 639, 351, 16384, 98
 639, 351, 16384, 98
 639, 296, 16384, 98
 639, 294, 16384, 98
 639, 294, 16384, 98
 640, 294, 16384, 98
 640, 294, 16384, 98
 640, 294, 16384, 98
 640, 294, 16384, 98
 640, 294, 16384, 98
 640, 294, 16384, 98
 640, 294, 16384, 98
 640, 557, 16384, 97
 640, 472, 16384, 97
 640, 483, 16384, 97
 641, 483, 16384, 97
 641, 483, 16384, 97
 641, 483, 16384, 97
 641, 483, 16384, 97
 641, 483, 16384, 97
 641, 483, 16384, 97
 641, 483, 16384, 97
 641, 434, 16384, 97
 641, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 345, 16384, 98
 642, 377, 16384, 98
 642, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 383, 16384, 98
 643, 436, 16384, 97
 643, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 435, 16384, 97
 644, 309, 16384, 98
 644, 362, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 360, 16384, 98
 645, 289, 16384, 98
 645, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 288, 16384, 98
 646, 222, 16384, 99
 646, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 223, 16384, 99
 647, 211, 16384, 99
 648, 214, 16384, 99
 648, 226, 16384, 99
 648, 219, 16384, 99
 648, 219, 16384, 99
 648, 219, 16384, 99
 648, 219, 16384, 99
 648, 219, 16384, 99
 648, 219, 16384, 99
 648, 219, 16384, 99
 648, 216, 16384, 99
 649, 210, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 222, 16384, 99
 649, 278, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 277, 16384, 98
 650, 460, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 451, 16384, 97
 651, 349, 16384, 98
 652, 358, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 363, 16384, 98
 652, 360, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 653, 356, 16384, 98
 654, 295, 16384, 98
 654, 304, 16384, 98
 654, 318, 16384, 98
 654, 353, 16384, 98
 654, 353, 16384, 98
 654, 353, 16384, 98
 654, 353, 16384, 98
 654, 353, 16384, 98
 654, 353, 16384, 98
 654, 353, 16384, 98
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 655, 629, 16384, 96
 656, 530, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 656, 516, 16384, 97
 657, 379, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 657, 378, 16384, 98
 658, 406, 16384, 98
 658, 383, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 658, 390, 16384, 98
 659, 352, 16384, 98
 659, 349, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 659, 374, 16384, 98
 660, 397, 16384, 98
 660, 412, 16384, 97
 660, 412, 16384, 97
 660, 412, 16384, 97
 660, 412, 16384, 97
 660, 412, 16384, 97
 660, 412, 16384, 97
 660, 412, 16384, 97
 660, 412, 16384, 97
 661, 352, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 661, 329, 16384, 98
 662, 265, 16384, 98
 662, 267, 16384, 98
 662, 268, 16384, 98
 662, 262, 16384, 98
 662, 262, 16384, 98
 662, 262, 16384, 98
 662, 262, 16384, 98
 662, 262, 16384, 98
 662, 262, 16384, 98
 662, 262, 16384, 98
 663, 269, 16384, 98
 663, 242, 16384, 99
 663, 265, 16384, 98
 663, 265, 16384, 98
 663, 265, 16384, 98
 663, 265, 16384, 98
 663, 265, 16384, 98
 663, 265, 16384, 98
 663, 265, 16384, 98
 664, 265, 16384, 98
 664, 226, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 664, 221, 16384, 99
 665, 221, 16384, 99
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 665, 3078, 16384, 81
 666, 3078, 16384, 81
 666, 2966, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 666, 2954, 16384, 82
 667, 2954, 16384, 82
 667, 2802, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 667, 2786, 16384, 83
 668, 2786, 16384, 83
 668, 2628, 16384, 84
 668, 2624, 16384, 84
 668, 2623, 16384, 84
 668, 2623, 16384, 84
 668, 2623, 16384, 84
 668, 2623, 16384, 84
 668, 2623, 16384, 84
 668, 2623, 16384, 84
 668, 2623, 16384, 84
 669, 2623, 16384, 84
 669, 2411, 16384, 85
 669, 2340, 16384, 86
 669, 2281, 16384, 86
 669, 2265, 16384, 86
 669, 2265, 16384, 86
 669, 2265, 16384, 86
 669, 2265, 16384, 86
 669, 2265, 16384, 86
 670, 2265, 16384, 86
 670, 1775, 16384, 89
 670, 1761, 16384, 89
 670, 1743, 16384, 89
 670, 1722, 16384, 89
 670, 1722, 16384, 89
 670, 1722, 16384, 89
 670, 1722, 16384, 89
 670, 1722, 16384, 89
 671, 1722, 16384, 89
 671, 1722, 16384, 89
 671, 1588, 16384, 90
 671, 1581, 16384, 90
 671, 1580, 16384, 90
 671, 1580, 16384, 90
 671, 1580, 16384, 90
 671, 1580, 16384, 90
 671, 1580, 16384, 90
 671, 1580, 16384, 90
 672, 1580, 16384, 90
 672, 1467, 16384, 91
 672, 1461, 16384, 91
 672, 1461, 16384, 91
 672, 1461, 16384, 91
 672, 1461, 16384, 91
 672, 1461, 16384, 91
 672, 1461, 16384, 91
 672, 1461, 16384, 91
 673, 1461, 16384, 91
 673, 1461, 16384, 91
 673, 1437, 16384, 91
 673, 1425, 16384, 91
 673, 1425, 16384, 91
 673, 1425, 16384, 91
 673, 1425, 16384, 91
 673, 1425, 16384, 91
 673, 1425, 16384, 91
 673, 1425, 16384, 91
 674, 1425, 16384, 91
 674, 1425, 16384, 91
 674, 1401, 16384, 91
 674, 1406, 16384, 91
 674, 1405, 16384, 91
 674, 1405, 16384, 91
 674, 1405, 16384, 91
 674, 1405, 16384, 91
 674, 1405, 16384, 91
 674, 1405, 16384, 91
 675, 1405, 16384, 91
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 675, 1259, 16384, 92
 676, 1259, 16384, 92
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 676, 1141, 16384, 93
 677, 1141, 16384, 93
 677, 1027, 16384, 94
 677, 1021, 16384, 94
 677, 1021, 16384, 94
 677, 1021, 16384, 94
 677, 1021, 16384, 94
 677, 1021, 16384, 94
 677, 1021, 16384, 94
 677, 1021, 16384, 94
 678, 1021, 16384, 94
 678, 1021, 16384, 94
 678, 671, 16384, 96
 678, 671, 16384, 96
 678, 671, 16384, 96
 678, 671, 16384, 96
 678, 671, 16384, 96
 678, 671, 16384, 96
 678, 671, 16384, 96
 678, 671, 16384, 96
 679, 671, 16384, 96
 679, 671, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 679, 637, 16384, 96
 680, 637, 16384, 96
 680, 637, 16384, 96
 680, 577, 16384, 96
 680, 590, 16384, 96
 680, 591, 16384, 96
 680, 579, 16384, 96
 680, 579, 16384, 96
 680, 579, 16384, 96
 680, 579, 16384, 96
 680, 579, 16384, 96
 681, 579, 16384, 96
 681, 579, 16384, 96
 681, 490, 16384, 97
 681, 490, 16384, 97
 681, 490, 16384, 97
 681, 490, 16384, 97
 681, 490, 16384, 97
 681, 490, 16384, 97
 681, 490, 16384, 97
 681, 490, 16384, 97
 682, 490, 16384, 97
 682, 490, 16384, 97
 682, 434, 16384, 97
 682, 438, 16384, 97
 682, 438, 16384, 97
 682, 438, 16384, 97
 682, 438, 16384, 97
 682, 438, 16384, 97
 682, 438, 16384, 97
 682, 438, 16384, 97
 683, 438, 16384, 97
 683, 240, 16384, 99
 683, 242, 16384, 99
 683, 242, 16384, 99
 683, 242, 16384, 99
 683, 242, 16384, 99
 683, 242, 16384, 99
 683, 242, 16384, 99
 683, 242, 16384, 99
 684, 242, 16384, 99
 684, 242, 16384, 99
 684, 246, 16384, 98
 684, 246, 16384, 98
 684, 246, 16384, 98
 684, 246, 16384, 98
 684, 246, 16384, 98
 684, 246, 16384, 98
 684, 246, 16384, 98
 684, 246, 16384, 98
 685, 246, 16384, 98
 685, 246, 16384, 98
 685, 275, 16384, 98
 685, 274, 16384, 98
 685, 274, 16384, 98
 685, 274, 16384, 98
 685, 274, 16384, 98
 685, 274, 16384, 98
 685, 274, 16384, 98
 685, 274, 16384, 98
 686, 274, 16384, 98
 686, 274, 16384, 98
 686, 267, 16384, 98
 686, 265, 16384, 98
 686, 290, 16384, 98
 686, 290, 16384, 98
 686, 290, 16384, 98
 686, 290, 16384, 98
 686, 290, 16384, 98
 686, 290, 16384, 98
 687, 290, 16384, 98
 687, 290, 16384, 98
 687, 230, 16384, 99
 687, 226, 16384, 99
 687, 228, 16384, 99
 687, 228, 16384, 99
 687, 228, 16384, 99
 687, 228, 16384, 99
 687, 228, 16384, 99
 688, 228, 16384, 99
 688, 228, 16384, 99
 688, 228, 16384, 99
 688, 231, 16384, 99
 688, 266, 16384, 98
 688, 266, 16384, 98
 688, 266, 16384, 98
 688, 266, 16384, 98
 688, 266, 16384, 98
 688, 266, 16384, 98
 689, 266, 16384, 98
 689, 266, 16384, 98
 689, 266, 16384, 98
 689, 224, 16384, 99
 689, 219, 16384, 99
 689, 222, 16384, 99
 689, 222, 16384, 99
 689, 222, 16384, 99
 689, 222, 16384, 99
 689, 222, 16384, 99
 690, 222, 16384, 99
 690, 222, 16384, 99
 690, 222, 16384, 99
 690, 246, 16384, 98
 690, 235, 16384, 99
 690, 249, 16384, 98
 690, 249, 16384, 98
 690, 249, 16384, 98
 690, 249, 16384, 98
 690, 249, 16384, 98
 691, 249, 16384, 98
 691, 249, 16384, 98
 691, 249, 16384, 98
 691, 247, 16384, 98
 691, 248, 16384, 98
 691, 248, 16384, 98
 691, 248, 16384, 98
 691, 248, 16384, 98
 691, 248, 16384, 98
 691, 248, 16384, 98
 692, 248, 16384, 98
 692, 248, 16384, 98
 692, 248, 16384, 98
 692, 231, 16384, 99
 692, 228, 16384, 99
 692, 229, 16384, 99
 692, 229, 16384, 99
 692, 229, 16384, 99
 692, 229, 16384, 99
 692, 229, 16384, 99
 693, 229, 16384, 99
 693, 229, 16384, 99
 693, 229, 16384, 99
 693, 201, 16384, 99
 693, 168, 16384, 99
 693, 174, 16384, 99
 693, 174, 16384, 99
 693, 174, 16384, 99
 693, 174, 16384, 99
 693, 174, 16384, 99
 694, 174, 16384, 99
 694, 174, 16384, 99
 694, 174, 16384, 99
 694, 200, 16384, 99
 694, 196, 16384, 99
 694, 196, 16384, 99
 694, 196, 16384, 99
 694, 196, 16384, 99
 694, 196, 16384, 99
 694, 196, 16384, 99
 695, 196, 16384, 99
 695, 196, 16384, 99
 695, 196, 16384, 99
 695, 189, 16384, 99
 695, 189, 16384, 99
 695, 190, 16384, 99
 695, 190, 16384, 99
 695, 190, 16384, 99
 695, 190, 16384, 99
 695, 190, 16384, 99
 696, 190, 16384, 99
 696, 190, 16384, 99
 696, 190, 16384, 99
 696, 179, 16384, 99
 696, 182, 16384, 99
 696, 182, 16384, 99
 696, 182, 16384, 99
 696, 182, 16384, 99
 696, 182, 16384, 99
 696, 182, 16384, 99
 697, 182, 16384, 99
 697, 182, 16384, 99
 697, 182, 16384, 99
 697, 170, 16384, 99
 697, 177, 16384, 99
 697, 180, 16384, 99
 697, 180, 16384, 99
 697, 180, 16384, 99
 697, 180, 16384, 99
 698, 180, 16384, 99
 698, 180, 16384, 99
 698, 180, 16384, 99
 698, 180, 16384, 99
 698, 197, 16384, 99
 698, 193, 16384, 99
 698, 193, 16384, 99
 698, 193, 16384, 99
 698, 193, 16384, 99
 698, 193, 16384, 99
 699, 193, 16384, 99
 699, 193, 16384, 99
 699, 193, 16384, 99
 699, 193, 16384, 99
 699, 267, 16384, 98
 699, 271, 16384, 98
 699, 270, 16384, 98
 699, 270, 16384, 98
 699, 270, 16384, 98
 699, 270, 16384, 98
 700, 270, 16384, 98
 700, 270, 16384, 98
 700, 270, 16384, 98
 700, 270, 16384, 98
 700, 277, 16384, 98
 700, 264, 16384, 98
 700, 267, 16384, 98
 700, 267, 16384, 98
 700, 267, 16384, 98
 700, 267, 16384, 98
 701, 267, 16384, 98
 701, 267, 16384, 98
 701, 267, 16384, 98
 701, 267, 16384, 98
 701, 317, 16384, 98
 701, 303, 16384, 98
 701, 330, 16384, 98
 701, 326, 16384, 98
 701, 326, 16384, 98
 701, 326, 16384, 98
 702, 326, 16384, 98
 702, 326, 16384, 98
 702, 326, 16384, 98
 702, 326, 16384, 98
 702, 455, 16384, 97
 702, 446, 16384, 97
 702, 464, 16384, 97
 702, 464, 16384, 97
 702, 464, 16384, 97
 702, 464, 16384, 97
 703, 464, 16384, 97
 703, 464, 16384, 97
 703, 464, 16384, 97
 703, 464, 16384, 97
 703, 467, 16384, 97
 703, 459, 16384, 97
 703, 459, 16384, 97
 703, 459, 16384, 97
 703, 459, 16384, 97
 704, 459, 16384, 97
 704, 459, 16384, 97
 704, 459, 16384, 97
 704, 459, 16384, 97
 704, 459, 16384, 97
 704, 457, 16384, 97
 704, 452, 16384, 97
 704, 453, 16384, 97
 704, 453, 16384, 97
 704, 453, 16384, 97
 705, 453, 16384, 97
 705, 453, 16384, 97
 705, 453, 16384, 97
 705, 453, 16384, 97
 705, 453, 16384, 97
 705, 471, 16384, 97
 705, 470, 16384, 97
 705, 470, 16384, 97
 705, 470, 16384, 97
 705, 470, 16384, 97
 706, 470, 16384, 97
 706, 470, 16384, 97
 706, 470, 16384, 97
 706, 470, 16384, 97
 706, 470, 16384, 97
 706, 415, 16384, 97
 706, 437, 16384, 97
 706, 432, 16384, 97
 706, 432, 16384, 97
 706, 432, 16384, 97
 707, 432, 16384, 97
 707, 432, 16384, 97
 707, 432, 16384, 97
 707, 432, 16384, 97
 707, 432, 16384, 97
 707, 204, 16384, 99
 707, 207, 16384, 99
 707, 207, 16384, 99
 707, 207, 16384, 99
 707, 207, 16384, 99
 708, 207, 16384, 99
 708, 207, 16384, 99
 708, 207, 16384, 99
 708, 207, 16384, 99
 708, 207, 16384, 99
 708, 158, 16384, 99
 708, 159, 16384, 99
 708, 159, 16384, 99
 708, 159, 16384, 99
 708, 159, 16384, 99
 709, 159, 16384, 99
 709, 159, 16384, 99
 709, 159, 16384, 99
 709, 159, 16384, 99
 709, 159, 16384, 99
 709, 735, 16384, 96
 709, 752, 16384, 95
 709, 752, 16384, 95
 709, 752, 16384, 95
 709, 752, 16384, 95
 710, 752, 16384, 95
 710, 752, 16384, 95
 710, 752, 16384, 95
 710, 752, 16384, 95
 710, 752, 16384, 95
 710, 692, 16384, 96
 710, 691, 16384, 96
 710, 687, 16384, 96
 710, 685, 16384, 96
 710, 685, 16384, 96
 711, 685, 16384, 96
 711, 685, 16384, 96
 711, 685, 16384, 96
 711, 685, 16384, 96
 711, 685, 16384, 96
 711, 626, 16384, 96
 711, 612, 16384, 96
 711, 610, 16384, 96
 711, 590, 16384, 96
 711, 590, 16384, 96
 712, 590, 16384, 96
 712, 590, 16384, 96
 712, 590, 16384, 96
 712, 590, 16384, 96
 712, 590, 16384, 96
 712, 469, 16384, 97
 712, 468, 16384, 97
 712, 468, 16384, 97
 712, 468, 16384, 97
 713, 468, 16384, 97
 713, 468, 16384, 97
 713, 468, 16384, 97
 713, 468, 16384, 97
 713, 468, 16384, 97
 713, 468, 16384, 97
 713, 451, 16384, 97
 713, 451, 16384, 97
 713, 451, 16384, 97
 713, 451, 16384, 97
 714, 451, 16384, 97
 714, 451, 16384, 97
 714, 451, 16384, 97
 714, 451, 16384, 97
 714, 451, 16384, 97
 714, 399, 16384, 98
 714, 388, 16384, 98
 714, 379, 16384, 98
 714, 379, 16384, 98
 714, 379, 16384, 98
 715, 379, 16384, 98
 715, 379, 16384, 98
 715, 379, 16384, 98
 715, 379, 16384, 98
 715, 379, 16384, 98
 715, 375, 16384, 98
 715, 375, 16384, 98
 715, 375, 16384, 98
 715, 375, 16384, 98
 715, 375, 16384, 98
 716, 375, 16384, 98
 716, 375, 16384, 98
 716, 375, 16384, 98
 716, 375, 16384, 98
 716, 375, 16384, 98
 716, 343, 16384, 98
 716, 343, 16384, 98
 716, 343, 16384, 98
 716, 343, 16384, 98
 716, 343, 16384, 98
 717, 343, 16384, 98
 717, 343, 16384, 98
 717, 343, 16384, 98
 717, 343, 16384, 98
 717, 343, 16384, 98
 717, 310, 16384, 98
 717, 323, 16384, 98
 717, 323, 16384, 98
 717, 323, 16384, 98
 717, 323, 16384, 98
 718, 323, 16384, 98
 718, 323, 16384, 98
 718, 323, 16384, 98
 718, 323, 16384, 98
 718, 323, 16384, 98
 718, 308, 16384, 98
 718, 304, 16384, 98
 718, 304, 16384, 98
 718, 304, 16384, 98
 718, 304, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 719, 303, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 719, 304, 16384, 98
 720, 304, 16384, 98
 720, 304, 16384, 98
 720, 304, 16384, 98
 720, 304, 16384, 98
 720, 304, 16384, 98
 720, 262, 16384, 98
 720, 268, 16384, 98
 720, 266, 16384, 98
 720, 266, 16384, 98
 721, 266, 16384, 98
 721, 266, 16384, 98
 721, 266, 16384, 98
 721, 266, 16384, 98
 721, 266, 16384, 98
 721, 266, 16384, 98
 721, 273, 16384, 98
 721, 274, 16384, 98
 721, 274, 16384, 98
 721, 274, 16384, 98
 722, 274, 16384, 98
 722, 274, 16384, 98
 722, 274, 16384, 98
 722, 274, 16384, 98
 722, 274, 16384, 98
 722, 274, 16384, 98
 722, 267, 16384, 98
 722, 267, 16384, 98
 722, 267, 16384, 98
 722, 267, 16384, 98
 723, 267, 16384, 98
 723, 267, 16384, 98
